Vsw,Va,Sp,Tratio,sigma_Tp,f107,R,class
1.10069664656314,-0.0521188053192966,0.189028944924131,-0.0267720220635003,-0.364958078175879,0.529091876363343,0.161425539392502,coronal_holes
1.06460568048725,-0.074199743594184,0.16928613133981,-0.0093630396087516,-0.314815042848808,0.529091876363343,0.161425539392502,coronal_holes
0.956332782259575,-0.0729545779981749,-0.0125000792658614,0.129857767287039,-0.348754220454422,0.529091876363343,0.161425539392502,coronal_holes
0.93467820261404,-0.116583674664044,0.0598334234644309,0.0387090565211207,-0.120368750191318,0.529091876363343,0.161425539392502,coronal_holes
1.10791483977832,-0.0983161333654967,0.4474131484858,-0.149234209288499,-0.364809872160134,0.529091876363343,0.161425539392502,coronal_holes
1.07904206691761,-0.218804986750322,0.361976300474019,-0.168234759411791,-0.445236336704441,0.529091876363343,0.161425539392502,coronal_holes
1.19453315836046,-0.235482250479468,0.574798536071411,-0.167334138979286,-0.463762088672571,0.829744510117654,0.246691679077519,coronal_holes
1.23062412443636,-0.214773358393854,0.68849671166122,-0.191342360600353,-0.234783794346488,0.829744510117654,0.246691679077519,coronal_holes
1.18731496514528,0.859200064498349,2.57022272091331,-0.384461964230866,2.59743316654119,1.04864072592123,1.95201447277785,coronal_holes
0.552113962209584,0.0155866489045034,0.550701918749742,-0.466465566895729,0.88921062906388,0.708428535093985,0.826501428935631,coronal_holes
0.487150223272978,-0.0898312895984665,0.447194264168646,-0.426817193459123,1.13473859514816,0.43678624319316,0.366064274636542,coronal_holes
0.487150223272978,-0.207504705244064,0.227329711857249,-0.283608902733948,0.573927031568936,0.43678624319316,0.366064274636542,coronal_holes
0.429404677551551,-0.251430370893906,0.144315552210875,-0.253987644385922,0.108609544134765,0.43678624319316,0.366064274636542,coronal_holes
1.13678761263904,0.688711015663308,1.65216599545973,-0.496496834074387,1.7830411100222,1.54972844884508,1.49157731847876,coronal_holes
1.33889702266403,0.284166146076026,0.804417575472682,-0.327529631899046,0.142252309708889,1.54972844884508,1.49157731847876,coronal_holes
1.18009677193011,0.162101941962718,1.09549441953966,-0.386503518833539,0.0003697506356393,1.69741746191738,1.64505636991179,coronal_holes
1.25227870408189,0.259783228093282,0.674644097898639,-0.207672811819935,-0.299500421221821,1.69741746191738,1.64505636991179,coronal_holes
1.25949689729707,0.274423784380043,0.690907972457663,-0.18131853269319,-0.429921715077454,1.69741746191738,1.64505636991179,coronal_holes
0.956332782259575,-0.0104346475730449,0.0874688634803503,0.0373003713494997,-0.258694364886687,1.69741746191738,1.64505636991179,coronal_holes
0.913023622968505,-0.29453916813589,0.0419937192791219,-0.0485805068158777,-0.442173412379044,1.69741746191738,1.64505636991179,coronal_holes
1.04295110084172,-0.197969214071444,0.169662343160431,-0.037759582745995,-0.602828733446665,1.75016353801462,1.1675659876757,coronal_holes
1.67815210377742,0.133538274133285,0.819257538635879,-0.182697907992709,-0.146947029014928,2.46223556532747,1.98612092865185,coronal_holes
1.73589764949884,0.116621521644282,1.01521094855712,-0.117147199137348,-0.0810447540136349,2.53344276805875,1.86674833309283,coronal_holes
1.87304332058723,0.111138976163479,1.24972925585482,-0.284745707587092,3.46132603231901,0.399863989925086,0.962927252431657,coronal_holes
2.01018899167563,0.215020807910935,1.15008810123872,-0.118800900383534,2.6120561600947,0.376128255681325,0.485436870195565,coronal_holes
1.95966163916938,0.282164438184456,0.993270948817721,-0.0751666475918952,1.80779151465163,0.376128255681325,0.485436870195565,coronal_holes
1.87304332058723,0.147877177637413,0.808229756913366,-0.022518439826704,1.53706852589069,0.376128255681325,0.485436870195565,coronal_holes
1.85860693415688,-0.0530077780592535,0.569224092766071,0.0589721615466044,1.15568504537346,0.376128255681325,0.485436870195565,coronal_holes
1.38942437517028,0.212780962616503,0.614259529660519,-0.20874413814913,1.75680864523533,-0.536378860801059,-0.554810033961636,coronal_holes
1.52657004625867,0.205236089346658,0.589996315829942,-0.0871270975837337,1.89923462636631,-0.536378860801059,-0.554810033961636,coronal_holes
0.725350599373866,0.18010384282498,0.0028994246757515,-0.0100329810134778,1.28462427907164,-0.589124936898306,-0.981140732386718,coronal_holes
0.840841690816721,0.0720474029923015,0.308853045504236,-0.243046343741432,1.01385188830546,-0.480995480898948,-0.435437438402613,coronal_holes
1.05738748727207,0.205236089346658,0.352042500241323,-0.142589214822608,0.768768540268413,-0.480995480898948,-0.435437438402613,coronal_holes
0.855278077247077,0.0519809825137864,0.175523399354671,-0.184292727884103,1.3994345392688,-0.480995480898948,-0.435437438402613,coronal_holes
0.747005179019401,0.215020807910935,0.0616216178631371,-0.0118907441232236,0.0953204047229603,-0.480995480898948,-0.435437438402613,coronal_holes
0.761441565449758,-0.0985355780882106,-0.0163545093846826,-0.0728863320391367,0.311651785705467,-0.480995480898948,-0.435437438402613,coronal_holes
0.826405304386364,-0.206029792751012,0.0221329555113295,-0.140956231110331,0.93579672001307,-0.480995480898948,-0.435437438402613,coronal_holes
1.16566038549975,-0.489670031575738,0.535289377258929,-0.228783923559528,0.676238584438261,-0.351767594460692,-0.281958386969583,coronal_holes
1.37498798873992,0.226295614654834,0.687316215242013,-0.275989745312081,2.28298940313546,1.88202872825774,1.6962160537228,coronal_holes
1.64206113770153,-0.0953917091291142,0.785720653416263,-0.154634634354284,1.48870396275256,1.88202872825774,1.6962160537228,coronal_holes
1.27393328372743,-0.307953766541263,0.54926729826017,-0.102839229054217,0.650944757751107,2.32773307127949,1.83264187721883,coronal_holes
1.93078886630866,0.349639567104423,0.377456555183575,0.262449609766761,2.69391528279121,-0.201441277583536,-0.0773196517255436,coronal_holes
1.90913428666313,0.245585791795231,0.535484451588532,0.0048606515527415,1.63093233586255,-0.201441277583536,-0.0773196517255436,coronal_holes
1.70702487663813,0.341653730635887,0.814188792030685,-0.316404622573373,2.4819806802758,-0.201441277583536,-0.0773196517255436,coronal_holes
2.3205712999283,0.183669015654688,1.29343727462162,-0.0901305972796302,1.30764561351737,-0.235726227046747,-0.196692247284567,coronal_holes
2.25560756099169,0.0612355397015891,1.16268728207405,-0.0093696830018676,3.19919899247129,-0.143420593876564,-0.0943728796625469,coronal_holes
2.45771697101669,0.254452848187634,1.64204310560388,-0.0210803034474781,2.0744635389822,-0.0010061884139955,0.127319083518496,coronal_holes
2.11124369668812,0.531679313854485,1.10595166994061,0.169728339161091,1.89039166742686,-0.0010061884139955,0.127319083518496,coronal_holes
2.14011646954884,0.586197783868075,1.27195636982655,0.136529097859245,2.63794281084483,-0.0010061884139955,0.127319083518496,coronal_holes
2.39275323208008,0.0214370044751843,1.22412183199233,0.0666269162311919,2.66501510972092,-0.0010061884139955,0.127319083518496,coronal_holes
1.80086138843545,0.385491781028804,1.63906975913671,-0.330430005777831,0.133755164806173,0.344480610022976,0.655969149565598,coronal_holes
2.07515273061223,0.427971897524926,1.89579401418531,-0.163795907893743,1.2097802411204,0.344480610022976,0.655969149565598,coronal_holes
1.96687983238455,0.531679313854485,1.99579365350135,-0.200441611954744,0.0296157377426601,0.323382179584077,0.860607884809637,coronal_holes
1.83695235451134,0.247877262087837,1.97368952755838,-0.132184499944396,-0.0085720123143113,0.220527331194444,1.01408693624267,coronal_holes
0.696477826513152,0.6859705870311,1.01858463197221,-0.58717460360727,1.288872851523,-0.351767594460692,-0.742395541268672,coronal_holes
1.1151330329935,0.475044914536144,1.32392729968527,-0.474507791463885,1.59264578179508,-0.264736568900234,-0.520703578087629,coronal_holes
1.02129652119618,0.528742194726213,0.287929809754289,-0.114176041758555,0.584103844650095,-0.264736568900234,-0.520703578087629,coronal_holes
1.25949689729707,0.413215463709214,0.556017898920613,-0.191253311995161,0.139041179367746,-0.264736568900234,-0.520703578087629,coronal_holes
1.15844219228457,-0.0300622418925823,0.414377638143026,-0.0892663713363354,-0.598925975032046,-0.333306467826655,-0.26490515903258,coronal_holes
0.638732280791725,0.243831102889932,0.344782863919852,-0.26542850997967,-0.0060525100466456,-0.333306467826655,-0.26490515903258,coronal_holes
0.840841690816721,-0.36384398832536,0.430552645209957,-0.184573691788896,0.406701243803285,-0.396601759143352,-0.401330982528606,coronal_holes
0.732568792589044,-0.144865523402861,0.202111631893538,-0.0764001251108581,-0.469690329302373,-0.396601759143352,-0.401330982528606,coronal_holes
0.775877951880115,-0.144865523402861,0.461052331283165,-0.227514460078168,-0.459266506194972,-0.396601759143352,-0.401330982528606,coronal_holes
2.08958911704259,0.540367256918796,1.60399456134276,-0.267392708154184,0.863027566282257,-0.0959491253890411,0.400170730510549,coronal_holes
2.00297079846045,0.367604192527452,1.95336696513005,-0.301032901636608,0.240858712184588,-0.0115554036334449,0.400170730510549,coronal_holes
2.17620743562473,0.278765350460276,1.50540816316845,-0.0369558041497354,-0.130002141214746,-0.0115554036334449,0.400170730510549,coronal_holes
2.35666226600419,0.383491088286182,1.46557826932711,0.0539105683594672,0.156825901257151,-0.0115554036334449,0.400170730510549,coronal_holes
0.977987361905111,0.562466231842691,1.71796143796895,-0.441560561317699,0.668877685656257,0.0649264067075639,-0.11142610759955,coronal_holes
0.696477826513152,0.293477563207162,0.880567076446205,-0.350128586923913,-0.389263864758065,0.0649264067075639,-0.11142610759955,coronal_holes
0.718132406158687,0.174039612634371,1.16847325852271,-0.425605705494311,-0.200498802704135,-0.0036434922188578,-0.0091067399775304,coronal_holes
2.24838936777651,0.283194426690202,2.12687536581075,-0.252045987440993,0.639137678496753,-0.22781431563216,-0.31606484284359,coronal_holes
2.07515273061223,0.512069871364633,1.22443712361282,-0.045221278524389,-0.526700243358964,-0.22781431563216,-0.31606484284359,coronal_holes
2.03906176453634,0.435853957199135,1.4442545117867,-0.0706155967296563,0.187257536490132,0.199428900755545,-0.486597122213623,coronal_holes
1.83695235451134,0.383491088286182,1.14887764200918,-0.0423600403179009,0.641755984774915,0.199428900755545,-0.486597122213623,coronal_holes
1.82973416129616,0.0928253923520073,1.20059198770687,-0.150782160616913,-0.15198603355026,0.199428900755545,-0.486597122213623,coronal_holes
2.29891672028276,0.329163382997783,1.57534086418703,-0.0606362261494853,0.16132148373475,-0.636596405385829,-0.537756806024632,coronal_holes
2.30613491349794,0.409672522742658,1.68030354874566,-0.0435162375502121,-0.120121740165077,-0.718352823336562,-0.537756806024632,coronal_holes
1.72867945628367,0.614728340616253,1.24552488208138,-0.0442578716096538,-0.484560332882125,-0.689342481483076,-0.537756806024632,coronal_holes
1.82251596808099,0.259398297397927,0.888750438800276,-0.0246024269486456,-0.301031883384519,-0.689342481483076,-0.537756806024632,coronal_holes
1.98853441203009,0.614715430817133,1.34956863115662,-0.002286533409028,-0.240415622944799,-0.676155962458765,-0.452490666339616,coronal_holes
1.85860693415688,0.808466370396647,0.920718299210672,0.142546784342557,-0.352508772853296,-0.676155962458765,-0.452490666339616,coronal_holes
1.80086138843545,0.785911681105324,1.48075416957573,-0.0980023241851552,0.728752916017252,-0.676155962458765,-0.452490666339616,coronal_holes
2.4865897438774,0.410351161064217,2.6191411113973,-0.106616646373958,0.333438070019988,-0.557477291239957,-0.384277754591603,coronal_holes
2.10402550347294,0.293477563207162,2.06780010038811,-0.193679844614388,0.810414430692768,-0.557477291239957,-0.384277754591603,coronal_holes
1.69258849020777,0.566761129481517,1.73474750474912,-0.269697342880803,-0.16720185116675,-0.557477291239957,-0.384277754591603,coronal_holes
1.47604269375242,0.528391475824848,0.881988987811234,-0.125162019758013,0.214428639376722,-0.557477291239957,-0.384277754591603,coronal_holes
1.60597017162563,0.33078668527475,1.53403177715101,-0.313196591141418,1.57412002982695,-0.557477291239957,-0.384277754591603,coronal_holes
1.81529777486581,0.186769989393575,1.5210459688736,-0.105128446313223,0.0413240129865181,-0.341218379241242,-0.401330982528606,coronal_holes
0.869714463677434,-0.0304373822426716,0.415855504248519,-0.288337030071972,-0.540977422875736,0.595024471484902,0.758288517187618,coronal_holes
0.93467820261404,-0.0263062193364644,0.161199075855893,-0.138704598800296,-0.450077733218779,0.595024471484902,0.758288517187618,coronal_holes
1.02851471441136,-0.331921091370443,0.410601795850903,-0.240006449259904,-0.209835781696073,0.595024471484902,0.758288517187618,coronal_holes
1.36055160230957,0.460784600674861,2.64881315899713,-0.520831509128621,0.222481166232203,-0.0695760873404173,0.195531995266509,coronal_holes
1.12235122620868,0.140417650936556,0.978245874093489,-0.317701425769712,0.101396851368507,-0.280560391729408,-0.0602664237885403,coronal_holes
1.19453315836046,0.248370236730599,0.743576670326937,-0.281391519365593,0.322866040896842,-0.280560391729408,-0.0602664237885403,coronal_holes
1.36055160230957,0.0452331337674587,1.35051619093589,-0.341660130248153,0.123084331672531,-0.357042202070417,-0.401330982528606,coronal_holes
1.25949689729707,-0.0024099722919198,1.22780407086465,-0.265404459920969,-0.19378012999036,-0.357042202070417,-0.401330982528606,coronal_holes
1.05738748727207,-0.0261552541093642,0.465914440282858,-0.130132477138024,0.158604373446091,-0.357042202070417,-0.401330982528606,coronal_holes
1.05016929405689,0.163759967131184,0.239457399473935,0.115992237492327,-0.42764922283603,-0.573301114069132,-0.520703578087629,coronal_holes
0.140676948944414,-0.319498117198654,-0.122026977926894,-0.286977394762975,0.0429048771544652,-0.0273792264626194,0.349011046699539,coronal_holes
0.0757132100078079,-0.095301556670659,-0.0464667606151414,-0.353600329477296,-0.32998145846005,-0.148695201486289,0.212585223203512,coronal_holes
-0.0469960746502253,-0.136576320419115,-0.141429806171792,-0.312527346046314,-0.164781152909581,-0.148695201486289,0.212585223203512,coronal_holes
-0.11917800680201,-0.116915305228224,-0.009952997557014,-0.464034870037822,0.320889960686908,-0.106498340608491,0.570703009880582,coronal_holes
-0.0469960746502253,-0.200800774138859,0.108446763913231,-0.50169605819377,0.111030242391934,-0.106498340608491,0.570703009880582,coronal_holes
0.0035312778560236,-0.116915305228224,0.156924555016079,-0.502739006898774,0.186516506411407,-0.106498340608491,0.570703009880582,coronal_holes
0.0324040507167373,-0.235406952712617,0.409230535682601,-0.521468469563169,1.70330627355137,-0.0722133911452795,0.655969149565598,coronal_holes
0.0757132100078079,-0.331921091370443,0.73183419831534,-0.578712327711771,1.84904218903399,-0.0722133911452795,0.655969149565598,coronal_holes
0.0829314032229863,-0.0051174400621834,0.444657159867261,-0.471557833445948,1.10529500002015,-0.146057897681426,0.451330414321558,coronal_holes
0.176767915020306,0.030321243757186,0.492445086461973,-0.431292306305305,0.5242286142891,-0.146057897681426,0.451330414321558,coronal_holes
0.631514087576546,-0.182971237108807,0.414112867918273,-0.336588554025865,1.1035165278312,0.117672482804811,0.468383642258562,coronal_holes
0.299477199678339,-0.0300622418925823,0.129365699973892,-0.270998570473611,1.16270013011872,0.117672482804811,0.468383642258562,coronal_holes
0.147895142159592,-0.254984604003712,-0.115318116487573,-0.129927019855622,0.253061007480929,0.112397875195087,0.417223958447552,coronal_holes
0.0901495964381647,-0.286119398943487,-0.0113213222591212,-0.302565998500625,0.276526959973893,0.112397875195087,0.417223958447552,coronal_holes
0.119022369298878,-0.243735467873627,0.190251672556269,-0.411912979526092,-0.266944499763161,0.0174549382200411,0.553649781943578,coronal_holes
0.0757132100078079,-0.240052076365612,0.0720151193254669,-0.432389827855254,0.31036733356901,0.0174549382200411,0.553649781943578,coronal_holes
0.674823246867617,-0.211073995284424,-0.117734084754523,-0.153738198773038,0.332845245957008,-0.599674152117755,-0.520703578087629,coronal_holes
0.66038686043726,-0.212657805080925,-0.144408081532168,-0.0992567858855222,0.124022969772249,-0.599674152117755,-0.520703578087629,coronal_holes
0.34278635896941,-0.314104355747074,-0.118434224359147,-0.18229642309592,-0.0365829492901235,-0.689342481483076,-0.623022945709649,coronal_holes
0.400531904690837,-0.399145498257806,-0.101707704475366,-0.184792499398855,-0.0037306157999734,-0.702529000507388,-0.725342313331669,coronal_holes
0.292259006463161,-0.381611224198845,0.476621826591907,-0.546876859971889,0.770744620478346,-0.539016164605921,-0.674182629520659,coronal_holes
0.306695392893517,-0.478796704915449,0.0345192248732915,-0.208892531043487,-0.226484257464765,-0.581213025483719,-0.776501997142679,coronal_holes
1.34611521587921,-0.130179589893796,0.151444954305527,0.108613264927804,0.248911239040068,-0.0827626063647292,-0.31606484284359,coronal_holes
1.16566038549975,-0.484910268796392,0.508895212877204,-0.189722132400368,0.285567526934341,-0.0748506949501421,-0.31606484284359,coronal_holes
0.992423748335467,-0.017623672137035,0.167989164913999,-0.339245367950079,1.17485302340982,-0.620772582556655,-0.537756806024632,coronal_holes
1.06460568048725,0.0456654156062083,0.212427466857772,-0.289030492299092,0.850281848928183,-0.620772582556655,-0.537756806024632,coronal_holes
1.73589764949884,-0.405170200668353,1.1176885254508,-0.218618104893529,2.12109903193664,0.0332787610492156,-0.128479335536553,coronal_holes
1.54822462590421,0.11191021187818,0.677672674277879,-0.180377239226832,4.13763948416887,-0.138145986266839,-0.31606484284359,coronal_holes
1.49047908018278,0.0561570411602369,0.443087461195906,-0.149767856850173,1.82829334682969,-0.138145986266839,-0.31606484284359,coronal_holes
1.39664256838546,-0.15950792815311,0.128964729520465,0.110718787935683,1.76125482570768,-0.138145986266839,-0.31606484284359,coronal_holes
1.55544281911938,-0.110460587448053,0.726262290584406,-0.261504396638119,1.99265381829094,-0.12759677104739,-0.21374547522157,coronal_holes
1.57709739876492,-0.167980607357997,0.519394611576345,-0.225247622550098,1.75942695151349,-0.12759677104739,-0.21374547522157,coronal_holes
1.64206113770153,0.0974007208868067,0.439305383944943,0.0686463721812159,1.28121554070951,-0.12759677104739,-0.21374547522157,coronal_holes
1.72867945628367,0.283194426690202,0.811803812787219,-0.0266300901824397,0.822764932004855,-0.12759677104739,-0.21374547522157,coronal_holes
1.69980668342295,-0.166986840579222,0.789053008547964,-0.187041404134865,1.75226366075248,-0.12759677104739,-0.21374547522157,coronal_holes
1.67093391056224,-0.093790350677053,0.554816674716806,-0.0360615871528884,1.59773418833566,-0.12759677104739,-0.21374547522157,coronal_holes
1.63484294448635,-0.074199743594184,0.599825054384795,-0.0628576287622693,1.86998863925929,0.0121803306103163,0.0249997158964762,coronal_holes
1.64206113770153,-0.167008914283839,0.446834758615567,0.128281234163962,1.67914869298493,0.0121803306103163,0.0249997158964762,coronal_holes
1.85860693415688,-0.0962036423089731,1.03373913110952,-0.0550720221828079,1.34410429339065,0.0121803306103163,0.0249997158964762,coronal_holes
0.689259633297974,0.169923745209161,0.345711349485193,-0.406319756659016,1.59704256026218,-0.955710165774177,-0.998193960323721,coronal_holes
0.725350599373866,0.394348313945485,0.287671484531069,-0.284691890823321,0.458375741293055,-0.976808596213076,-1.03230041619773,coronal_holes
0.963550975474754,-0.0812695102191084,0.392990959129198,-0.333551528650656,-0.233449940204782,-1.00845624187142,-1.20283269556776,coronal_holes
1.2811514769426,-0.182971237108807,0.668811409728211,-0.222208242529994,1.02985813800592,-1.00845624187142,-1.20283269556776,coronal_holes
1.20896954479082,-0.269239531876689,0.643218552014338,-0.236966161385799,1.19678751374008,-1.00845624187142,-1.20283269556776,coronal_holes
1.22340593122118,-0.0750027461727405,0.451138628888101,-0.0648141161828622,1.5383035760219,-1.00845624187142,-1.20283269556776,coronal_holes
1.18731496514528,-0.427133033493274,0.838299660189102,-0.30448065694294,1.16556544642313,-0.9820832038228,-0.981140732386718,coronal_holes
1.49769727339796,0.162101941962718,0.753805690537674,-0.180138830668996,2.4896379910893,-0.657694835824728,-0.708289085394665,coronal_holes
1.56266101233456,-0.0072377964940392,0.62309312944081,-0.0368795439176231,3.18833055131665,-0.486270088508673,-0.299011614906586,coronal_holes
1.36776979552475,0.156238921469485,0.57751909744238,-0.174046895470454,1.29297321795861,-0.320119948802343,-0.16258579141056,coronal_holes
1.51213365982831,-0.093790350677053,0.666051342472035,-0.162462348796263,0.417273272926431,-0.272648480314821,-0.0773196517255436,coronal_holes
0.472713836842621,-0.11965337394438,0.378704976833613,-0.363072589943547,-0.149318325266849,-0.723627430946287,-0.964087504449715,coronal_holes
0.472713836842621,-0.12069734345667,0.131017398744019,-0.212422886264939,0.0200811507297294,-0.723627430946287,-0.964087504449715,coronal_holes
0.443841063981907,-0.222543502338696,0.0760549371063623,-0.222811120577695,1.019928334951,-0.723627430946287,-0.964087504449715,coronal_holes
0.588204928285476,-0.222543502338696,-0.0072120988522727,-0.0729733666746516,-0.0819339901081051,-0.620772582556655,-0.929981048575708,coronal_holes
-0.155268972877902,-0.178671790389364,-0.41990182852328,-0.310789074788017,0.25543230373285,-0.955710165774177,-1.20283269556776,coronal_holes
0.407750097906015,0.109298785132901,0.223606200038663,-0.535316012138451,1.93401363806115,-0.934611735335278,-1.20283269556776,coronal_holes
0.400531904690837,0.0523843551661974,0.340274878990201,-0.587183909712935,2.82527521474656,-0.934611735335278,-1.20283269556776,coronal_holes
0.718132406158687,-0.070929210174527,0.0267401877484785,-0.312928896509881,0.279244070262552,-0.934611735335278,-1.20283269556776,coronal_holes
0.645950474006903,0.0456654156062083,0.089704589640281,-0.351518819809267,0.952148783750273,-0.934611735335278,-1.20283269556776,coronal_holes
0.725350599373866,-0.0091346890078081,0.230590630993353,-0.251600820904793,2.18714951295367,-0.934611735335278,-1.20283269556776,coronal_holes
0.732568792589044,-0.197969214071444,0.112726196344401,-0.136746846904681,0.200645479912434,-0.916150608701241,-0.998193960323721,coronal_holes
0.725350599373866,-0.383097193493478,0.143515221575983,-0.0481672106921681,0.553919219443356,-0.916150608701241,-0.998193960323721,coronal_holes
0.689259633297974,-0.372128653197494,0.294292973760036,-0.127182144243164,0.618438238297696,-0.916150608701241,-0.998193960323721,coronal_holes
1.39664256838546,-0.306049748950572,0.655608219538048,-0.235789512414914,2.34207420141249,-0.83703149455537,-0.640076173646652,coronal_holes
1.44716992089171,-0.322128234277233,0.536340208525356,-0.0551557297240974,1.37522755669711,-0.684067873873352,-0.657129401583656,coronal_holes
1.40386076160064,0.283194426690202,0.639044348812236,-0.0772451798840745,1.08434854979485,-0.860767228799131,-0.895874592701702,coronal_holes
1.23062412443636,0.0880629680852253,0.336902737395789,0.024230239447115,1.35032894605194,-0.860767228799131,-0.895874592701702,coronal_holes
1.15844219228457,-0.0284125420990357,0.0848198886923875,0.261870910139614,0.254246655606889,-0.860767228799131,-0.895874592701702,coronal_holes
1.06460568048725,-0.0985355780882106,2.54611922328159,-0.492317610811931,2.55840558239499,-0.839668798360232,-0.793555225079682,coronal_holes
0.956332782259575,-0.0293088391554725,1.24858625716974,-0.364069905197858,1.56582049294523,-0.839668798360232,-0.793555225079682,coronal_holes
1.1151330329935,0.315765005894751,0.927292858337783,-0.121079761919137,0.318321056413994,-0.839668798360232,-0.793555225079682,coronal_holes
1.10791483977832,0.407266350242405,1.10090485936044,-0.190029789013915,0.450817234490058,-0.839668798360232,-0.793555225079682,coronal_holes
0.977987361905111,-0.0495735048840559,1.90181347056231,-0.453881335535763,2.25260716990773,-0.839668798360232,-0.793555225079682,coronal_holes
1.02851471441136,-0.017623672137035,0.437663617888599,-0.442616600003517,2.30210797916657,-0.926699823920691,-0.912927820638705,coronal_holes
1.216187738006,-0.0856400018780507,0.658349285341398,-0.433871259564754,1.91232615775713,-0.926699823920691,-0.912927820638705,coronal_holes
1.23784231765153,-0.0577783995773904,0.292552291120703,-0.143461401371702,-0.0004700834535825,-0.926699823920691,-0.912927820638705,coronal_holes
1.08626026013279,-0.180159571268836,0.14662022181707,0.0251188098166843,0.532083533123587,-0.800109241287296,-0.844714908890692,coronal_holes
0.956332782259575,-0.0293088391554725,0.366457227000022,0.004826360007497,0.566763740807926,-0.800109241287296,-0.844714908890692,coronal_holes
1.12235122620868,-0.127066134836389,0.37782725027599,0.158999586707323,0.908526813115983,-0.860767228799131,-0.554810033961636,coronal_holes
1.17287857871493,-0.298681855772002,0.43441495375799,0.102792470751079,0.312294011773696,-0.860767228799131,-0.554810033961636,coronal_holes
0.956332782259575,-0.0041110193864575,0.34323550643273,-0.327366046980064,-0.0436968380458853,-0.491544696118398,-0.418384210465609,coronal_holes
1.49047908018278,-0.0494829893031374,1.19574750313679,-0.365174705699414,0.538703401826865,-0.491544696118398,-0.418384210465609,coronal_holes
1.60597017162563,-0.0304373822426716,1.10719428618452,-0.302625909099328,-0.198473320488953,-0.491544696118398,-0.418384210465609,coronal_holes
1.61318836484081,0.205236089346658,0.626908979800848,-0.0712244263226216,1.83041763305537,-0.399239062948215,0.0079464879594728,coronal_holes
1.5843155919801,0.147105763160469,0.778709696198448,-0.0515523952896509,2.25082869771879,-0.399239062948215,0.0079464879594728,coronal_holes
1.60597017162563,0.0526840203912594,0.684371181032966,-0.197643742941571,1.61517309618832,-0.399239062948215,0.0079464879594728,coronal_holes
1.49769727339796,0.174039612634371,0.424162918244138,0.239216222533993,1.47655106946147,-0.193529366168949,0.127319083518496,coronal_holes
1.52657004625867,-0.163579039594222,0.501594466441167,-0.0144878828332914,1.22672512892058,-0.193529366168949,0.127319083518496,coronal_holes
1.52657004625867,-0.0983161333654967,0.464774285515732,0.0314521077079027,0.6407185426647,-0.193529366168949,0.127319083518496,coronal_holes
1.20896954479082,0.014103666110465,0.085749227536107,0.057981858593883,0.958027622374826,-0.647145620605279,-0.128479335536553,coronal_holes
1.51213365982831,-0.143737022111841,0.459797500505144,-0.103263769553583,0.612905213709881,-0.647145620605279,-0.128479335536553,coronal_holes
1.67093391056224,-0.0517076441358882,0.993717318289448,-0.151594958630198,1.53385739554955,-0.612860671142067,-0.0943728796625469,coronal_holes
1.51213365982831,0.0441172056526821,0.827187819107873,0.0516191340150364,1.10880254239278,-0.612860671142067,-0.0943728796625469,coronal_holes
1.1151330329935,-0.217600907200343,0.418552902415486,0.0505168465122211,0.786009840100085,-0.78164811465326,-0.998193960323721,coronal_holes
1.19453315836046,-0.349589076495156,0.514950431408611,-0.0070082830894559,0.374688744402357,-0.78164811465326,-0.998193960323721,coronal_holes
1.1151330329935,-0.41794196510371,0.487988898784599,-0.0768678744355174,-0.0236890259203052,-0.78164811465326,-0.998193960323721,coronal_holes
1.20175135157564,0.0316744570941357,0.559370096624537,-0.260677635536566,0.396722038743119,-0.960984773383902,-1.20283269556776,coronal_holes
1.17287857871493,0.0110394611398566,0.490134947181489,-0.227739621213243,0.786503860152569,-0.960984773383902,-1.20283269556776,coronal_holes
1.16566038549975,0.0547910717024158,1.0433984002031,-0.445181710772174,2.14678807466577,-0.83703149455537,-0.554810033961636,coronal_holes
0.869714463677434,0.209789118429436,0.755986944927853,-0.373741211536188,1.98558933154042,-0.83703149455537,-0.554810033961636,coronal_holes
0.977987361905111,0.351418696454232,0.859558134255677,-0.180102207469894,0.830768056855087,-0.83703149455537,-0.554810033961636,coronal_holes
0.884150850107791,-0.244499774063896,0.663678322518544,-0.205996944793654,0.973391646007062,-0.887140266847755,-0.776501997142679,coronal_holes
0.913023622968505,-0.187967033155137,0.509265710791408,-0.0889790136467904,1.11907815948443,-0.887140266847755,-0.776501997142679,coronal_holes
0.999641941550646,-0.269239531876689,0.493183252167802,-0.244517214476611,0.977837826479413,-0.602311455922618,-0.299011614906586,coronal_holes
1.00686013476582,-0.143078553547844,0.501983688756852,-0.219360323572764,1.1618602960295,-0.602311455922618,-0.299011614906586,coronal_holes
0.941896395829218,0.50628736156587,0.545194207585972,0.0802794898451705,0.773856946808992,-0.879228355433168,-0.998193960323721,coronal_holes
0.920241816183683,-0.311708805616656,0.541835728689998,-0.226926361801437,0.126740080060908,-0.939886342945003,-0.998193960323721,coronal_holes
0.920241816183683,-0.344509444368407,0.372738313999608,-0.183382987980712,0.776524655092403,-0.939886342945003,-0.998193960323721,coronal_holes
0.93467820261404,-0.427133033493274,0.131427997745187,-0.0036346567918456,0.120515427399617,-0.939886342945003,-0.998193960323721,coronal_holes
0.703696019728331,-0.383207367843432,-0.0086825459615825,0.0296392954000112,-0.103670872417377,-0.939886342945003,-0.998193960323721,coronal_holes
