u b v r i+ z++ vista_y vista_j vista_h vista_k irac_1 irac_2 Z_SIM
29.13583 28.39218 27.99737 27.89904 27.7533 27.30213 27.06328 26.03684 25.66613 25.49115 25.29772 25.25081 2.10283
26.71991 26.33382 26.10529 26.08121 25.97812 25.62257 25.43369 24.54732 24.1036 23.8666 23.57496 23.49394 2.10186
27.082 26.78841 26.63879 26.67033 26.62016 26.41805 26.32683 25.58264 25.34417 25.22857 25.07676 25.04703 2.09851
25.88967 25.7267 25.7078 25.76256 25.80309 25.753 25.72863 25.12113 24.98685 24.92427 24.87306 24.87672 2.09549
26.98888 26.60912 26.46851 26.45047 26.41648 26.20849 26.09884 25.27302 25.08607 25.00682 24.93806 24.94022 2.09389
26.04125 25.87331 25.83696 25.87569 25.90814 25.8274 25.78188 25.11268 24.92688 24.83934 24.7431 24.7324 2.09199
25.97499 25.80351 25.78981 25.83642 25.87326 25.82967 25.81262 25.18944 25.11565 25.07929 25.07129 25.09551 2.08957
25.52025 25.15192 24.94734 25.0148 24.89065 24.61406 24.50656 23.71803 23.47294 23.35186 23.19233 23.16196 2.08752
26.61316 26.35994 26.2681 26.29912 26.27355 26.12422 26.05349 25.337 25.13601 25.03203 24.88801 24.85848 2.08645
25.64732 25.47838 25.42404 25.45193 25.4673 25.3711 25.31883 24.6575 24.4406 24.32489 24.15591 24.11364 2.08457
27.05489 26.69459 26.49017 26.52378 26.41959 26.13853 26.00295 25.18005 24.87151 24.71079 24.52421 24.47491 2.08306
27.37165 27.11812 27.02768 27.0589 27.03214 26.86934 26.78069 26.0307 25.8032 25.67589 25.55383 25.52711 2.08224
25.86017 25.66203 25.60588 25.64562 25.65516 25.53375 25.46684 24.7422 24.57539 24.50414 24.44432 24.44666 2.08119
24.65649 24.40272 24.22931 24.2681 24.17895 23.93134 23.816 23.05545 22.71865 22.52979 22.2735 22.19923 2.07946
25.60612 25.41981 25.37959 25.45628 25.46391 25.38706 25.36645 24.76954 24.67971 24.64702 24.62163 24.63517 2.07821
27.12087 26.90456 26.84497 26.84742 26.85299 26.71389 26.6284 25.86112 25.67385 25.58059 25.50153 25.49371 2.07499
28.31219 27.93729 27.75729 27.70438 27.63982 27.33104 27.16659 26.25542 25.9284 25.76381 25.58011 25.53061 2.07351
26.62475 26.4374 26.40073 26.41919 26.43941 26.3319 26.26569 25.52934 25.36795 25.28456 25.24206 25.24642 2.06979
24.67986 24.44443 24.35429 24.42155 24.38199 24.23252 24.17267 23.47669 23.32776 23.26527 23.20025 23.19924 2.06797
27.89629 27.50696 27.36345 27.327 27.28511 27.03959 26.90196 26.02794 25.78539 25.66981 25.54274 25.51594 2.06704
27.07938 26.72905 26.51857 26.49411 26.37523 26.00476 25.8079 24.86001 24.45246 24.24061 24.00114 23.93035 2.06487
25.95675 25.7749 25.71222 25.75032 25.74075 25.59487 25.52194 24.79236 24.57501 24.45898 24.30819 24.26936 2.06577
26.53232 26.30455 26.19853 26.21412 26.17955 25.98865 25.88405 25.09282 24.84512 24.71922 24.57798 24.5422 2.06379
26.7075 26.40146 26.22656 26.27592 26.16496 25.91406 25.80236 25.03209 24.75672 24.60865 24.42012 24.36858 2.06278
24.41175 24.02722 23.78418 23.83401 23.65931 23.30417 23.15245 22.26759 21.95627 21.79369 21.59122 21.54158 2.06127
25.72849 25.52854 25.43534 25.48852 25.45231 25.29414 25.22442 24.51654 24.27759 24.15159 23.97389 23.92746 2.05842
25.47219 25.28764 25.21995 25.30778 25.2878 25.17962 25.13987 24.52326 24.34958 24.26676 24.1598 24.1371 2.05648
25.78433 25.43998 25.21684 25.22844 25.09178 24.76144 24.60865 23.73879 23.37246 23.1734 22.92008 22.84547 2.05608
24.53993 24.31474 24.21974 24.29354 24.23771 24.09592 24.04863 23.40618 23.25297 23.17761 23.05193 23.02619 2.05408
27.11131 26.77137 26.62625 26.61967 26.56112 26.32339 26.19808 25.34826 25.12452 25.01931 24.91148 24.89376 2.05287
25.96056 25.69943 25.48494 25.38877 25.25649 24.76781 24.5022 23.51669 22.96281 22.67189 22.35326 22.25569 2.05079
25.52516 25.42959 25.47194 25.53592 25.6136 25.63223 25.64772 25.1037 25.068 25.05439 25.07198 25.09854 2.04778
26.62143 26.51643 26.51998 26.55832 26.60064 26.53343 26.48467 25.82711 25.62478 25.50033 25.3711 25.33388 2.04622
25.7714 25.62299 25.54064 25.59612 25.55484 25.39414 25.30906 24.57599 24.28742 24.12529 23.92912 23.87267 2.04386
25.69848 25.57584 25.57504 25.63263 25.66248 25.60073 25.56993 24.91061 24.79077 24.73138 24.6885 24.69209 2.04195
26.79948 26.56178 26.43843 26.42652 26.38353 26.14846 26.02034 25.17371 24.88256 24.72792 24.54864 24.50017 2.04136
27.85604 27.55759 27.40636 27.39166 27.31445 27.01584 26.85929 25.97587 25.62237 25.42933 25.1999 25.13507 2.03723
25.27831 25.16963 25.18283 25.24358 25.29351 25.26745 25.2576 24.62605 24.57923 24.56684 24.6183 24.6622 2.03668
26.27936 26.04567 25.94071 25.98369 25.92432 25.7387 25.64841 24.87339 24.65026 24.53304 24.40626 24.37973 2.03383
25.26751 24.99348 24.84706 24.89576 24.78623 24.53757 24.42465 23.59576 23.35089 23.22208 23.05418 23.01465 2.03407
25.40107 25.12425 24.97488 25.0139 24.92196 24.70515 24.6135 23.84198 23.62922 23.51453 23.34446 23.30157 2.03178
27.70592 27.33379 27.14245 27.12708 27.02606 26.72794 26.57569 25.66921 25.41782 25.29294 25.14664 25.11256 2.02986
26.98586 26.74108 26.64178 26.64769 26.61257 26.42115 26.31537 25.48512 25.30022 25.21485 25.13896 25.13293 2.028
25.05985 24.88149 24.82001 24.929 24.88746 24.80842 24.79451 24.24324 24.1551 24.12139 24.07473 24.07927 2.02713
25.78787 25.63585 25.59329 25.65375 25.64807 25.54733 25.5004 24.83127 24.69576 24.62537 24.54792 24.53306 2.02622
25.89468 25.54784 25.29737 25.39636 25.11458 24.70773 24.54318 23.6458 23.27372 23.05063 22.77623 22.69592 2.02485
25.95345 25.69308 25.49975 25.56752 25.39111 25.07174 24.9338 24.08359 23.72913 23.51988 23.25653 23.17703 2.021
26.4639 26.32714 26.31684 26.36811 26.39419 26.29457 26.2416 25.50823 25.36625 25.29218 25.24492 25.24857 2.01955
26.39781 26.14803 25.98378 25.94728 25.87551 25.55237 25.39132 24.48545 24.12302 23.91527 23.66424 23.58737 2.01784
25.51009 25.30085 25.15909 25.17801 25.0849 24.80701 24.66552 23.82182 23.46633 23.25979 23.02762 22.95493 2.01658
27.46572 27.17013 26.99266 27.06611 26.91368 26.67846 26.58541 25.83194 25.5887 25.43717 25.2382 25.18353 2.01421
25.25779 24.97945 24.75428 24.82142 24.60907 24.27563 24.13951 23.32369 22.96791 22.74169 22.44029 22.3459 2.01204
25.63364 25.51016 25.49515 25.53916 25.56985 25.50523 25.47806 24.84025 24.71846 24.64761 24.54623 24.52006 2.0096
26.96745 26.63414 26.42495 26.46659 26.29473 25.97952 25.83514 24.95379 24.67883 24.52216 24.35178 24.3055 2.00822
25.62509 25.39559 25.24146 25.33716 25.15945 24.88698 24.77641 23.9741 23.68542 23.50811 23.28284 23.21702 2.00667
26.35362 26.19724 26.12678 26.13878 26.12704 25.95178 25.85861 25.06458 24.84938 24.72628 24.59214 24.55585 2.00481
26.00795 25.69313 25.39565 25.40555 25.11317 24.56465 24.32739 23.27498 22.7937 22.5105 22.18271 22.07829 2.00339
25.85092 25.6577 25.55474 25.58564 25.53605 25.34705 25.2645 24.47505 24.29023 24.18581 24.05959 24.02516 2.00039
32.46418 27.30079 25.77419 25.09486 24.85703 24.85967 24.97905 24.91192 24.81633 24.19198 24.15289 24.14169 3.9728
31.67815 27.4284 26.07685 25.05443 24.64343 24.69211 24.81616 24.77271 24.78404 24.28818 24.40693 24.45548 3.93612
32.04464 27.69238 26.49401 25.56815 25.17784 25.18578 25.27613 25.19219 25.06489 24.31805 24.24998 24.23419 3.8895
31.14731 26.68837 25.67005 24.89702 24.63955 24.69841 24.7918 24.78287 24.77205 24.15726 24.17422 24.1793 3.8426
32.29479 27.7585 26.55406 25.86693 25.63189 25.66458 25.779 25.65725 25.54385 24.83363 24.7684 24.75343 3.80592
31.79622 27.41445 25.92697 25.06296 24.72889 24.74177 24.8583 24.62501 24.40937 23.63851 23.52616 23.49431 3.77631
31.42586 26.09769 25.36573 24.49571 24.31955 24.39898 24.52693 24.4119 24.41352 23.9181 23.97476 23.97928 3.7455
32.39758 28.19774 26.66015 25.99333 25.81025 25.80379 25.84855 25.75186 25.51861 24.72584 24.62496 24.59121 3.71902
32.1049 27.41917 25.98862 25.16183 24.89031 24.88571 24.97696 24.69325 24.42525 23.67441 23.59953 23.54433 3.69612
31.13534 26.65566 25.36141 24.96485 24.90367 24.96865 25.03313 24.99018 24.94066 24.43261 24.48995 24.49084 3.6622
32.01693 27.1879 26.23663 25.57378 25.4206 25.49367 25.58994 25.36885 25.16168 24.53361 24.4652 24.42671 3.63449
30.79833 26.11688 25.22689 24.53259 24.41493 24.51969 24.62561 24.4397 24.3281 23.84776 23.88309 23.88398 3.60856
31.30286 26.48192 25.52928 25.01851 24.91083 25.019 25.11333 24.91627 24.78366 24.3058 24.32739 24.322 3.589
32.57648 28.30953 26.87656 26.2509 26.04302 26.08307 26.14814 25.81921 25.4576 24.79723 24.71379 24.67784 3.57069
31.09127 26.54754 25.84727 25.37689 25.37873 25.44965 25.4986 25.46101 25.2742 24.73503 24.70245 24.67956 3.55457
30.56574 26.02984 25.2296 24.66167 24.57907 24.6848 24.75806 24.55469 24.34265 23.82374 23.78463 23.74896 3.53815
30.86723 26.93139 25.94317 25.36964 25.30902 25.41565 25.48855 25.30203 25.06867 24.56194 24.54046 24.51357 3.51987
29.62268 25.69301 24.85509 24.5004 24.43574 24.5814 24.65714 24.4253 24.21572 23.75558 23.71857 23.69403 3.50375
30.42832 26.6515 25.74272 25.3046 25.1622 25.24195 25.28824 24.97286 24.55023 23.91298 23.74931 23.68291 3.48708
29.98808 26.72955 25.72923 25.18739 25.05346 25.17346 25.22352 24.89517 24.52772 23.98162 23.87931 23.83205 3.46644
29.70672 26.66035 26.02163 25.51899 25.49307 25.54124 25.57866 25.48346 25.09953 24.56398 24.49789 24.47932 3.44927
29.25429 26.33917 25.58243 25.16344 25.06896 25.2522 25.29261 24.95182 24.57898 24.0836 23.92937 23.87954 3.42951
29.10218 26.48753 25.61638 25.27227 25.25818 25.36554 25.40263 25.29185 24.98996 24.58214 24.54811 24.53239 3.41402
28.31162 25.91771 25.30206 25.12589 25.16261 25.26219 25.30883 25.29575 25.04814 24.68663 24.67168 24.66318 3.39569
28.69817 26.11576 25.40001 25.01227 24.93689 25.04744 25.06199 24.85717 24.44963 24.0091 23.91833 23.88249 3.38129
28.56096 26.41297 25.6986 25.42395 25.4017 25.47257 25.50552 25.40563 24.99693 24.56619 24.47998 24.44871 3.36499
29.38371 27.258 26.32726 26.06237 26.02477 26.11604 26.14107 26.00176 25.54302 25.08481 24.97135 24.941 3.3535
27.59211 25.47059 24.92606 24.64445 24.66628 24.7991 24.82967 24.78646 24.52635 24.26585 24.29109 24.31219 3.33724
28.14996 26.37812 25.61783 25.33358 25.27453 25.41785 25.41131 25.20156 24.76386 24.35273 24.20713 24.16436 3.32274
27.68073 25.63047 25.00005 24.79494 24.76842 24.90076 24.90419 24.77002 24.37372 24.01892 23.90307 23.8818 3.30716
27.87572 26.0753 25.46298 25.21821 25.12441 25.285 25.23369 24.90701 24.34599 23.91064 23.7222 23.67782 3.29656
27.17164 25.52767 24.87204 24.5878 24.54805 24.6674 24.66038 24.49381 24.06615 23.74532 23.67143 23.64957 3.28255
27.19952 25.77953 25.00941 24.82331 24.75241 24.853 24.83121 24.60133 24.02473 23.59126 23.38557 23.3321 3.27033
28.4789 26.49432 25.69059 25.46939 25.41409 25.51878 25.50011 25.31378 24.77123 24.42167 24.30737 24.27994 3.2537
28.46445 26.71061 25.6777 25.38499 25.28547 25.43894 25.35552 25.10397 24.58106 24.27327 24.1581 24.13107 3.24029
26.93233 25.3483 24.12983 23.85404 23.73675 23.85858 23.7677 23.42359 22.76612 22.36606 22.13301 22.0546 3.22449
28.4794 26.99228 26.17358 25.95715 25.88874 25.97107 25.9428 25.74538 25.15801 24.85757 24.76001 24.73319 3.2137
27.79129 26.11333 25.51521 25.40782 25.39327 25.48405 25.49244 25.39512 24.90506 24.64175 24.55442 24.53811 3.20218
27.09795 25.77814 25.03814 24.8871 24.84893 24.97968 24.93557 24.79029 24.29553 24.045 23.95517 23.93243 3.1906
27.53045 26.06246 25.23383 25.0026 24.88417 25.02756 24.89307 24.56227 23.89296 23.54022 23.32972 23.27357 3.18138
28.17873 26.54623 25.64851 25.45822 25.40051 25.53735 25.44662 25.26858 24.74902 24.54121 24.4655 24.46144 3.17146
27.3726 26.27033 25.45469 25.34329 25.33079 25.47262 25.42636 25.31927 24.85395 24.66433 24.60185 24.59686 3.16451
26.88982 25.62933 24.9551 24.82116 24.77975 24.87511 24.84272 24.69623 24.14154 23.90443 23.8098 23.79442 3.15889
27.11686 26.0233 25.42449 25.32047 25.3098 25.42982 25.40028 25.28466 24.75449 24.53663 24.4551 24.44542 3.14816
27.59614 26.11921 25.17957 25.02349 24.9761 25.06608 25.01359 24.82759 24.1952 23.9493 23.8442 23.82232 3.13627
27.78777 26.26608 25.41378 25.20209 25.10676 25.2352 25.07877 24.79229 24.10945 23.81746 23.64396 23.60368 3.12569
26.37514 25.31698 24.70188 24.61144 24.60095 24.68642 24.6743 24.56124 23.99851 23.79899 23.72752 23.7103 3.11565
28.55792 27.21474 26.45464 26.31371 26.24437 26.28739 26.23506 26.01029 25.25625 24.97164 24.81938 24.79995 3.10435
26.53599 25.66294 25.00392 24.97585 24.98963 25.06973 25.07656 25.0148 24.47471 24.31324 24.24726 24.24626 3.08959
26.87691 25.69975 24.81721 24.67674 24.62873 24.75523 24.60377 24.41239 23.80361 23.61922 23.52729 23.51884 3.07739
26.75489 25.69033 24.9396 24.82263 24.76884 24.85586 24.7286 24.51138 23.83421 23.61689 23.47977 23.45309 3.06638
27.56741 25.98806 25.31209 25.23177 25.20381 25.31277 25.17814 24.96716 24.26415 24.01662 23.84278 23.81065 3.05591
26.81392 25.89869 25.26287 25.22971 25.22418 25.29689 25.26323 25.15281 24.53377 24.36213 24.26693 24.26384 3.05006
27.12327 25.93979 25.01335 24.85539 24.78834 24.85945 24.67658 24.40872 23.62381 23.40096 23.24937 23.22625 3.03948
27.0037 25.95991 24.79565 24.64121 24.54974 24.59189 24.42802 24.12824 23.29723 23.04633 22.85533 22.812 3.03136
27.0811 25.85682 25.05707 24.98384 24.95972 25.02584 24.91667 24.76501 24.1216 23.97576 23.87316 23.85713 3.02113
27.55263 26.71215 25.74452 25.6492 25.58536 25.62124 25.52615 25.31055 24.52664 24.33565 24.20713 24.18986 3.0132
27.12388 26.2741 25.66951 25.66213 25.67996 25.77084 25.71603 25.62333 24.9953 24.83202 24.70378 24.69213 3.00598
32.52637 27.98472 26.45728 25.83659 25.50347 25.56801 25.66205 25.71073 25.74879 25.22566 25.31884 25.36741 3.99015
32.0767 27.6009 26.25405 25.71939 25.42402 25.50011 25.63577 25.66601 25.77361 25.46397 25.6954 25.78741 3.97573
32.74548 27.73855 26.59296 25.88743 25.61515 25.68381 25.75908 25.82835 25.89112 25.38851 25.4579 25.49085 3.96252
32.27001 28.00211 26.47626 25.8663 25.56229 25.66077 25.75074 25.8394 25.97961 25.60552 25.84677 25.94656 3.94995
32.69892 28.37377 26.61132 26.46915 26.37966 26.46255 26.53335 26.61599 26.65723 26.08239 26.13267 26.16888 3.9383
32.98737 28.09362 27.3553 26.19521 25.82644 25.91063 26.01463 26.06698 26.18491 25.79875 25.98661 26.05869 3.92783
31.4136 26.93538 25.59705 25.22976 25.1003 25.19165 25.30085 25.34098 25.43695 25.01311 25.16493 25.22857 3.90912
31.65809 27.15141 25.76914 25.51817 25.39374 25.47747 25.55304 25.63246 25.72773 25.2316 25.37411 25.43501 3.89246
32.88742 28.34868 27.33956 26.59281 26.39353 26.47435 26.55388 26.62423 26.68511 26.13286 26.21549 26.2637 3.87897
32.27491 27.79279 26.33393 26.13167 26.08128 26.17573 26.26773 26.3287 26.42283 25.94646 26.07745 26.13922 3.86029
32.23567 27.61832 26.719 25.95326 25.74509 25.82854 25.90606 25.96893 26.05584 25.55721 25.69119 25.76488 3.84439
32.24847 27.10284 26.43006 25.58362 25.36692 25.43564 25.51358 25.54492 25.58472 25.03575 25.07558 25.09226 3.83104
31.73703 27.05779 25.86822 25.33261 25.16268 25.24582 25.3797 25.32067 25.37861 24.92188 25.04942 25.10344 3.81536
32.58482 27.68785 26.78918 26.29744 26.15084 26.18814 26.24938 26.28428 26.22823 25.53899 25.51149 25.5193 3.80596
31.41005 27.02655 25.74817 25.19662 25.08684 25.19009 25.28202 25.35601 25.50019 25.12097 25.33718 25.43066 3.79424
31.78286 27.6831 25.83826 25.64696 25.59859 25.66594 25.75064 25.76552 25.79386 25.23398 25.29303 25.31041 3.78205
31.93572 27.00886 25.82749 25.28251 25.20597 25.30402 25.39094 25.46045 25.55459 25.08872 25.20666 25.24576 3.77169
32.43575 27.77937 26.78567 26.26934 26.12131 26.18195 26.24153 26.2725 26.2722 25.6838 25.73783 25.77287 3.75899
32.64783 27.85289 27.04033 26.20346 26.05817 26.14623 26.21955 26.2697 26.31943 25.80598 25.90068 25.94095 3.74859
32.46098 27.3883 26.60506 25.98815 25.91374 26.01891 26.11999 26.16617 26.24631 25.79425 25.92678 25.97732 3.7351
31.9176 26.97529 25.98951 25.45042 25.32058 25.39182 25.48597 25.42498 25.42585 24.91488 25.01374 25.05123 3.72615
31.78178 27.11799 26.17208 25.46158 25.35457 25.4219 25.48552 25.5112 25.5358 25.0359 25.12556 25.15031 3.71861
31.97082 27.0431 26.1186 25.40967 25.27694 25.33176 25.41525 25.36036 25.31411 24.73664 24.75337 24.73636 3.71092
32.01354 26.6203 25.95329 25.19131 25.10421 25.18361 25.26238 25.2809 25.32464 24.88415 24.99587 25.02599 3.7006
31.24771 26.52037 25.53955 25.07198 25.00028 25.08552 25.18048 25.13273 25.1235 24.63755 24.70391 24.72895 3.68736
33.20967 29.20611 27.18631 26.62065 26.34855 26.26461 26.24185 26.20777 25.89399 25.07691 25.0629 25.01861 3.67663
31.97101 27.03749 26.35058 26.04446 26.03121 26.11375 26.16447 26.24303 26.25869 25.80159 25.90081 25.94488 3.66129
32.39552 27.49156 26.53909 26.04892 26.03375 26.10509 26.15258 26.19767 26.17566 25.68503 25.73708 25.74547 3.65229
31.34692 26.67319 25.62444 25.27399 25.26593 25.37601 25.45832 25.46554 25.52536 25.18238 25.33664 25.38719 3.6423
32.06127 27.33433 26.16679 25.65191 25.54581 25.62393 25.70511 25.58652 25.48418 24.95332 24.95339 24.92791 3.63219
32.08876 27.37113 26.49045 26.19852 26.16657 26.26253 26.33536 26.31743 26.24401 25.75138 25.81069 25.84459 3.62066
31.09299 26.34952 25.46768 24.95178 24.9534 25.06231 25.14225 25.13451 25.10781 24.67835 24.7546 24.7751 3.60837
31.7722 26.91125 25.84538 25.4024 25.44403 25.53594 25.59373 25.6602 25.64881 25.23109 25.32363 25.34021 3.59945
31.16719 26.4983 25.60898 25.09059 25.06165 25.15188 25.21569 25.17816 25.09994 24.65233 24.71923 24.73441 3.58998
31.7614 26.74405 26.19676 25.77454 25.81616 25.9368 26.00907 26.05615 26.04993 25.68652 25.80742 25.85602 3.57987
31.98331 27.08631 26.6261 26.08639 26.10495 26.20504 26.2665 26.27955 26.23061 25.82645 25.91637 25.94645 3.57209
31.73269 27.49013 26.41094 26.04635 26.04056 26.13118 26.18734 26.15517 26.05563 25.60466 25.64751 25.65957 3.56389
33.6494 28.85695 27.78819 27.163 27.04914 27.04675 27.06263 26.9425 26.5873 25.92442 25.85963 25.83252 3.55693
30.266 26.03271 25.16858 24.96895 25.01445 25.1299 25.19901 25.21914 25.19916 24.85864 24.97623 25.02233 3.54934
30.40763 26.01268 25.14284 24.63607 24.63931 24.76818 24.8474 24.78162 24.75977 24.4527 24.58711 24.63274 3.54192
31.26709 27.18928 26.38729 25.93981 25.98024 26.08153 26.14134 26.15753 26.07325 25.68853 25.78988 25.8345 3.53273
30.88015 26.53366 25.76819 25.44324 25.47292 25.58323 25.6479 25.62949 25.55548 25.20209 25.30944 25.34382 3.52359
30.7732 26.86447 26.16901 25.79619 25.83906 25.92675 25.97673 25.99404 25.85584 25.42723 25.46885 25.48012 3.51476
29.68379 25.91111 25.45674 24.96701 25.03743 25.15644 25.22081 25.26766 25.22351 24.91149 25.03921 25.08541 3.5079
30.66312 26.85061 26.4079 25.81218 25.87627 25.97592 26.02851 26.07386 25.97421 25.61265 25.69928 25.73395 3.50044
30.68814 26.99849 26.35985 25.98581 26.0585 26.15414 26.20722 26.27267 26.17284 25.82984 25.93453 25.99212 3.49237
31.77102 28.06509 27.07169 26.58498 26.52975 26.61429 26.65932 26.50627 26.22874 25.73524 25.70727 25.68816 3.48452
29.47881 26.13328 25.26689 24.9789 25.01103 25.1052 25.15538 25.15045 25.00358 24.62618 24.66961 24.67247 3.4747
29.54225 26.17307 25.72404 25.41527 25.468 25.56541 25.62051 25.64345 25.48999 25.11993 25.17251 25.1938 3.46477
30.12392 26.77728 25.84033 25.53926 25.51871 25.63114 25.67889 25.58039 25.36828 24.99147 25.04534 25.07105 3.45488
29.2706 26.18259 25.73488 25.41359 25.47843 25.59499 25.65043 25.68453 25.5825 25.3004 25.40014 25.44919 3.44844
29.68103 26.67896 26.18689 25.82329 25.88944 25.99405 26.04378 26.08932 25.95124 25.66631 25.77128 25.83476 3.43586
29.12326 26.4762 25.83559 25.49231 25.51808 25.65305 25.70709 25.67216 25.50964 25.20161 25.26658 25.30102 3.42679
28.63498 25.77409 25.00126 24.75398 24.74533 24.91864 24.96945 24.86944 24.76609 24.55473 24.70304 24.77993 3.42054
29.20894 26.75185 26.10856 25.86603 25.93921 26.03747 26.09119 26.14135 25.95466 25.64331 25.69594 25.72034 3.41268
30.87737 27.67441 26.8968 26.5075 26.49115 26.57131 26.59746 26.51861 26.22804 25.85568 25.83385 25.83016 3.40456
29.10107 26.73071 26.21308 26.03553 26.10827 26.24762 26.30713 26.33643 26.19946 25.94491 26.00522 26.03993 3.39383
29.42957 27.16444 26.60298 26.23034 26.25454 26.33111 26.37321 26.34047 25.99952 25.5875 25.53427 25.52527 3.38658
29.68805 26.8022 26.08739 25.74595 25.73826 25.84082 25.86946 25.78473 25.48523 25.13802 25.12595 25.11902 3.37978
28.06715 25.78151 25.20982 24.98931 25.00922 25.13255 25.17266 25.12946 24.88942 24.58914 24.60686 24.60579 3.37194
28.93588 26.82834 26.08162 25.89624 25.91534 26.01078 26.05276 26.00282 25.68248 25.31541 25.27566 25.25299 3.3637
30.14655 27.45685 26.7344 26.38944 26.38193 26.43241 26.46525 26.40095 26.00941 25.62226 25.57259 25.55588 3.35719
29.96968 27.66396 26.83953 26.56273 26.58691 26.66005 26.69846 26.67043 26.33147 25.98365 25.9412 25.92789 3.34971
28.15584 26.54695 25.75973 25.54138 25.57804 25.68748 25.72961 25.72039 25.46399 25.18118 25.18809 25.18384 3.34276
28.69672 26.74644 26.0033 25.82009 25.84538 25.94472 25.98582 25.95798 25.64816 25.34321 25.34253 25.3453 3.33644
28.38655 26.52371 25.71089 25.48925 25.49823 25.56584 25.60239 25.5516 25.17373 24.83073 24.78805 24.77646 3.32901
28.99641 26.87935 26.31573 26.01298 26.00218 26.11319 26.132 26.0436 25.68034 25.36448 25.33715 25.34044 3.32109
28.30888 26.34258 25.8453 25.70574 25.76094 25.87378 25.92107 25.94502 25.70367 25.49025 25.55009 25.58938 3.31378
28.42192 26.64007 26.06691 25.92273 25.95328 26.03905 26.08229 26.07254 25.7436 25.46966 25.46161 25.46847 3.30635
28.10162 26.35081 25.9367 25.81855 25.86862 25.99013 26.03376 26.06317 25.85033 25.65798 25.71006 25.75005 3.30229
27.89484 25.95131 25.3056 25.08559 25.09382 25.21574 25.23005 25.17555 24.87509 24.65955 24.69824 24.74167 3.29535
30.48482 28.28379 27.47598 27.16417 27.11573 27.14757 27.16128 27.01951 26.47658 26.09452 25.98228 25.95949 3.28809
27.51768 25.89743 25.27847 25.14089 25.18545 25.31207 25.3445 25.35135 25.11799 24.96382 25.04771 25.105 3.2814
28.38842 26.79644 26.37488 26.27041 26.311 26.4249 26.46143 26.45427 26.15075 25.91869 25.90378 25.91569 3.27403
28.38387 26.48927 25.77106 25.55812 25.55884 25.68158 25.69268 25.61434 25.23382 24.95707 24.90132 24.89522 3.26744
29.19656 27.11686 26.35853 26.13627 26.11987 26.20102 26.21231 26.11772 25.67577 25.39127 25.32866 25.31642 3.25845
27.51156 25.90912 25.46404 25.34284 25.37597 25.50894 25.53599 25.518 25.20766 25.01661 25.0438 25.06559 3.25179
27.82592 26.35741 25.74791 25.59542 25.64132 25.78358 25.80516 25.79614 25.52242 25.38163 25.4388 25.48539 3.24442
28.79934 26.68419 26.12629 25.96319 25.99778 26.06826 26.11296 26.09128 25.68044 25.45087 25.42132 25.43025 3.23746
28.54613 26.96984 26.27069 26.11646 26.15683 26.28502 26.31152 26.30398 25.98279 25.80671 25.81313 25.83292 3.22724
27.7939 26.38306 25.88124 25.75798 25.7887 25.90702 25.92652 25.8791 25.4755 25.26989 25.25016 25.25501 3.22085
27.65926 26.56513 25.98528 25.8349 25.89493 26.02826 26.05799 26.0605 25.72282 25.58746 25.62873 25.67786 3.21187
28.83432 27.3155 26.77247 26.63867 26.65367 26.71346 26.75342 26.66797 26.12366 25.83485 25.72265 25.70135 3.20442
27.65015 26.26745 25.74185 25.60857 25.62774 25.73859 25.75124 25.71499 25.31005 25.14794 25.14835 25.16906 3.19682
29.09097 27.48921 26.61019 26.35132 26.24142 26.37441 26.26764 26.00358 25.38636 25.07492 24.93815 24.90947 3.19085
28.21524 27.02802 26.41954 26.33591 26.37879 26.48985 26.51776 26.49591 26.0906 25.92101 25.88585 25.89666 3.18539
28.14311 26.732 26.26161 26.18458 26.23037 26.356 26.3836 26.36058 25.90243 25.74403 25.74955 25.7875 3.18057
27.18287 25.93532 25.21785 25.11086 25.12984 25.2495 25.24918 25.19628 24.76643 24.60927 24.58309 24.59335 3.17453
27.02983 25.98398 25.47689 25.39228 25.46346 25.57724 25.62428 25.66921 25.35451 25.2887 25.36392 25.43142 3.16873
28.60071 27.27148 26.19525 26.03899 26.00002 26.06951 26.05502 25.91277 25.32397 25.0903 25.01088 25.00219 3.16478
28.2504 26.90879 26.22667 26.07414 26.03697 26.13262 26.0972 25.94448 25.36825 25.12127 25.01087 24.99317 3.16056
27.85294 26.66003 25.95718 25.82659 25.82035 25.91245 25.90561 25.80238 25.24737 25.02983 24.94946 24.9509 3.15561
27.7135 26.35506 25.73938 25.67082 25.68587 25.78119 25.78834 25.74916 25.30907 25.17033 25.15021 25.15615 3.14825
27.43415 26.26501 25.61436 25.50515 25.5051 25.64708 25.59966 25.53369 25.12926 25.01712 25.03293 25.06235 3.14196
27.96435 26.90956 26.3939 26.30943 26.33742 26.44834 26.4472 26.39797 25.93451 25.77742 25.74273 25.75547 3.1354
28.33071 27.2956 26.56413 26.50309 26.52749 26.61752 26.626 26.55735 26.02667 25.8467 25.78537 25.78677 3.12828
27.29416 26.10722 25.52425 25.43103 25.43871 25.52362 25.51933 25.4509 24.94966 24.78602 24.73313 24.72801 3.12209
27.72959 26.63972 26.14126 26.08899 26.13175 26.19327 26.23 26.21229 25.72409 25.6148 25.60999 25.64701 3.11705
27.77497 26.60416 25.95791 25.89639 25.89774 25.95239 25.96427 25.8779 25.31376 25.1202 25.03052 25.01558 3.1126
